0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.644624223479643901e-11 3.533109095093983914e-11 5.528408061548246754e-11 8.320750022120547368e-11 1.134130874615222086e-10 1.591752778316340695e-10 2.086873928547753567e-10 2.850615409899737697e-10 3.669187727820486560e-10 4.927456045873084713e-10 6.258713375863483947e-10 8.284855011566277419e-10 1.039763023122309592e-09 1.357626217151222964e-09 1.683952053234831226e-09 2.169180508853334262e-09 2.659111412008164371e-09 3.379358742043275879e-09 4.093762870532541671e-09 5.132689286169678059e-09 6.143636295092507156e-09 7.599025265660667780e-09 8.986073818272982774e-09 1.096463501473026728e-08 1.280778528770069349e-08 1.541590381648659930e-08 1.778485599501849388e-08 2.111508634365370594e-08 2.405512253407742952e-08 2.816909308583678579e-08 3.168483908691107333e-08 3.659433973555158157e-08 4.063371546132399791e-08 4.628287414695715690e-08 5.072444660923995639e-08 5.697674131651335714e-08 6.162412095334640330e-08 6.825816258615427078e-08 7.284471992000032379e-08 7.956199158122736626e-08 8.376784416829885827e-08 9.021380974103886896e-08 9.369482154996981594e-08 9.949223970675580287e-08 1.019180797650204994e-07 1.067085139760314989e-07 1.078042934722725051e-07 1.112914403617326282e-07 1.108758376154119175e-07 1.128631465346962148e-07 1.108758376154087676e-07 1.112914403617245947e-07 1.078042934722579865e-07 1.067085139760028586e-07 1.019180797649722185e-07 9.949223970666355569e-08 9.369482154981667503e-08 9.021380974075074541e-08 8.376784416782553891e-08 7.956199158034978718e-08 7.284471991857312621e-08 6.825816258354642839e-08 6.162412094914787274e-08 5.697674130895194034e-08 5.072444659718901351e-08 4.628287412556504203e-08 4.063371542757594213e-08 3.659433967650054069e-08 3.168483899470223289e-08 2.816909292679353857e-08 2.405512228827692532e-08 2.111508592572102570e-08 1.778485535577198970e-08 1.541590274499454992e-08 1.280778366582917235e-08 1.096463233464190666e-08 8.986069803953070616e-09 7.599018725768505894e-09 6.143626602554179424e-09 5.132673718104953459e-09 4.093740042263416939e-09 3.379322591098665455e-09 2.659058968077869119e-09 2.169098624510477266e-09 1.683834542441940695e-09 1.357445312432732076e-09 1.039506225965091160e-09 8.280957079517922170e-10 6.253240722873561248e-10 4.919265423675044120e-10 3.657815088830956638e-10 2.833832955871784007e-10 2.063831138990411233e-10 1.558225236696615395e-10 1.088614487795612157e-10 7.667768966882407448e-11 4.652011500831250583e-11 2.293487003892937054e-11 0.000000000000000000e+00
0.000000000000000000e+00 3.533109095093983914e-11 7.177285688136915844e-11 1.187187014071052341e-10 1.691590818470068587e-10 2.433845253706048175e-10 3.239401515056711842e-10 4.474899584297291806e-10 5.808185265986142268e-10 7.861502737660135175e-10 1.005200098907566381e-09 1.339933382651448361e-09 1.692150232046496105e-09 2.224428093364403194e-09 2.776176618856015065e-09 3.600196597666383479e-09 4.440798024466559908e-09 5.681630136226668973e-09 6.925995966138267095e-09 8.742311743654901747e-09 1.053073547862707095e-08 1.311362932291256064e-08 1.560700756840704865e-08 1.917285973335961075e-08 2.254161870945333454e-08 2.731712730899172945e-08 3.172261255893202892e-08 3.792089927715197633e-08 4.348908142225084348e-08 5.127725607200566077e-08 5.806632530222318827e-08 6.752700853859956685e-08 7.549258458073537020e-08 8.658432270761298481e-08 9.554816209828841449e-08 1.080718542063241396e-07 1.177014521866589712e-07 1.312811071398457356e-07 1.410877557528483202e-07 1.551733839243053763e-07 1.645345073766408190e-07 1.784322962746847720e-07 1.866401083928589139e-07 1.995703477079008980e-07 2.059035552799938238e-07 2.170808672080524188e-07 2.208904109494912367e-07 2.296151052667021328e-07 2.304103354489443307e-07 2.361557935720397080e-07 2.336755287465360243e-07 2.361557935720325876e-07 2.304103354489286606e-07 2.296151052666695485e-07 2.208904109494353590e-07 2.170808672079445015e-07 2.059035552798136440e-07 1.995703477075593320e-07 1.866401083922948958e-07 1.784322962736316454e-07 1.645345073749192510e-07 1.551733839211374731e-07 1.410877557477215474e-07 1.312811071305477491e-07 1.177014521717626527e-07 1.080718541796959119e-07 9.554816205605826342e-08 8.658432263320380060e-08 7.549258446392751507e-08 6.752700833572206021e-08 5.806632498700026738e-08 5.127725553230215422e-08 4.348908059230501908e-08 3.792089787634150101e-08 3.172261042708469289e-08 2.731712376172705330e-08 2.254161336721709207e-08 1.917285096975081680e-08 1.560699450866228033e-08 1.311360820114362519e-08 1.053070433477196659e-08 8.742262082640722120e-09 6.925923520078157370e-09 5.681516238265053849e-09 4.440633648866884698e-09 3.599941794345605540e-09 2.775812861349529116e-09 2.223872121451957189e-09 1.691365165621124743e-09 1.338750273542711287e-09 1.003547818124210715e-09 7.836951038428530122e-10 5.774277259755520395e-10 4.425219974363794131e-10 3.171557177097272690e-10 2.335836837998177585e-10 1.559259349353135559e-10 9.987012324584288591e-11 4.661415025913698958e-11 0.000000000000000000e+00
0.000000000000000000e+00 5.528408061548246754e-11 1.187187014071052599e-10 1.858729172272587201e-10 2.796680036879836861e-10 3.814410338811406526e-10 5.352160405879531320e-10 7.021884356178696820e-10 9.589638112446865643e-10 1.235239645101946637e-09 1.658527129244085231e-09 2.108206848650855942e-09 2.790241916274155126e-09 3.504522323082628147e-09 4.575226473020848212e-09 5.679471966981394937e-09 7.315097984436977570e-09 8.974586874870127226e-09 1.140422797810045347e-08 1.382657295673692190e-08 1.733392603588603094e-08 2.076555358448695762e-08 2.568273159978500871e-08 3.039652065764690529e-08 3.708660820682030665e-08 4.335812885030511293e-08 5.218389836660225851e-08 6.025493408821835378e-08 7.153294934839412374e-08 8.156327672086021230e-08 9.550555940015555317e-08 1.075171742275716720e-07 1.241664063816996931e-07 1.379880290182877098e-07 1.571561924018080411e-07 1.723790685034780710e-07 1.936023853922307649e-07 2.095599747171038273e-07 2.320837631576402854e-07 2.478667743194640937e-07 2.706713429363963777e-07 2.851850888351649012e-07 3.070577418649503502e-07 3.191211998407447036e-07 3.387705230438438018e-07 3.472471193030118167e-07 3.634458132622909990e-07 3.673870870014160049e-07 3.791213121040512915e-07 3.778988918378251329e-07 3.844980069913629161e-07 3.778988918378144391e-07 3.791213121040242394e-07 3.673870870013672476e-07 3.634458132621948078e-07 3.472471193028496099e-07 3.387705230435339995e-07 3.191211998402302369e-07 3.070577418639830915e-07 2.851850888335753910e-07 2.706713429334511383e-07 2.478667743146725342e-07 2.320837631488904351e-07 2.095599747030111313e-07 1.936023853668659662e-07 1.723790684630363771e-07 1.571561923300613064e-07 1.379880289050526132e-07 1.241664061836804101e-07 1.075171739182281855e-07 9.550555886689529391e-08 8.156327589634173166e-08 7.153294794723502819e-08 6.025493194410181830e-08 5.218389477456727212e-08 4.335812341063524626e-08 3.708659922250369121e-08 3.039650719413743935e-08 2.568270967652281843e-08 2.076552107660557535e-08 1.733387384643703389e-08 1.382649638929720793e-08 1.140410677977819354e-08 8.974410960183811905e-09 7.314823433671598265e-09 5.679077748790206068e-09 4.574619830178658951e-09 3.503660698500768736e-09 2.788934553766879188e-09 2.106370258253932524e-09 1.655779392838816464e-09 1.231422133222109247e-09 9.533322534878274726e-10 6.944513425273654607e-10 5.239619905438714509e-10 3.661529269927818281e-10 2.577418943975756255e-10 1.564253149594908842e-10 7.707737092183309429e-11 0.000000000000000000e+00
0.000000000000000000e+00 8.320750022120547368e-11 1.691590818470068587e-10 2.796680036879836861e-10 3.988405058922302672e-10 5.736258524170411202e-10 7.642158149710170838e-10 1.055347721978587547e-09 1.371171015756765213e-09 1.855402608693303270e-09 2.374876092135771788e-09 3.164965900082182066e-09 4.001239388208271476e-09 5.258782545641761022e-09 6.570466036985982249e-09 8.519204784614337196e-09 1.052028510776076646e-08 1.345781626256394934e-08 1.642433739515266574e-08 2.072894299341653061e-08 2.499899832430714452e-08 3.112723753343913295e-08 3.709008169266082793e-08 4.556018041797299054e-08 5.363021884006268780e-08 6.498666033801632835e-08 7.555916448962286336e-08 9.031568900700540883e-08 1.037036643194762096e-07 1.222654037861692056e-07 1.386211652149870443e-07 1.611917351665795078e-07 1.804219954734846223e-07 2.069073137512969541e-07 2.285959363818908100e-07 2.585219725843239529e-07 2.818784263363259077e-07 3.143431919621485653e-07 3.381953957147304991e-07 3.718744533014001711e-07 3.947206867375495221e-07 4.279391463831558085e-07 4.480646090109314302e-07 4.789371881250671571e-07 4.945877358646962044e-07 5.212138960710746316e-07 5.308052308931374614e-07 5.514921243413132487e-07 5.538211186501091668e-07 5.672972100403577268e-07 5.617169458503623283e-07 5.672972100403409979e-07 5.538211186500723209e-07 5.514921243412365923e-07 5.308052308930058537e-07 5.212138960708207335e-07 4.945877358642718409e-07 4.789371881242636405e-07 4.480646090096039707e-07 4.279391463806794018e-07 3.947206867334991164e-07 3.718744532939538515e-07 3.381953957026729851e-07 3.143431919403000387e-07 2.818784263013022600e-07 2.585219725217697227e-07 2.285959362826267013e-07 2.069073135765384399e-07 1.804219951989827376e-07 1.611917346901920317e-07 1.386211644743380471e-07 1.222654025190602473e-07 1.037036623697033503e-07 9.031568571857217703e-08 7.555915948179960922e-08 6.498665201130780358e-08 5.363020629149343577e-08 4.556015984709863207e-08 3.709005101626378992e-08 3.112718795296754114e-08 2.499892516634195837e-08 2.072882641238122695e-08 1.642416720068461344e-08 1.345754884963561843e-08 1.051989889012503192e-08 8.518606443737636769e-09 6.569611178300118101e-09 5.257476683030847276e-09 3.999393944432101504e-09 3.162186216868963732e-09 2.370990871524210815e-09 1.849632238162700133e-09 1.363194782860308789e-09 1.043666757845519397e-09 7.482496650802917676e-10 5.505705972191063348e-10 3.676825484819578319e-10 2.353051133869815629e-10 1.098880404883813155e-10 0.000000000000000000e+00
0.000000000000000000e+00 1.134130874615222086e-10 2.433845253706048175e-10 3.814410338811406526e-10 5.736258524170411202e-10 7.832574619796113293e-10 1.098564924600404656e-09 1.443036375192340063e-09 1.970042538584321012e-09 2.540833141467394968e-09 3.410512404784834094e-09 4.340910213819649539e-09 5.743811048191238238e-09 7.223938909944684033e-09 9.428989467441412950e-09 1.172093939792647004e-08 1.509374903984076916e-08 1.854415529372452681e-08 2.356105502672401787e-08 2.860693169125185272e-08 3.585930884167430839e-08 4.302163023622364617e-08 5.320380096393585562e-08 6.306261248213845496e-08 7.693616684066960048e-08 9.008161044039122314e-08 1.084105687144021842e-07 1.253667043356779114e-07 1.488215257409746333e-07 1.699445823322925041e-07 1.989792353516486960e-07 2.243387362714412932e-07 2.590531169334554088e-07 2.883121974338221062e-07 3.283206915877151700e-07 3.606389965157383930e-07 4.049725973280444288e-07 4.389589329040618210e-07 4.860303131887810279e-07 5.197702575043733726e-07 5.674262451293367201e-07 5.986006632696566938e-07 6.442738028297030360e-07 6.703680084566426223e-07 7.113197274471932235e-07 7.299026522975029349e-07 7.635289151832022582e-07 7.725620297912272723e-07 7.967139843501675940e-07 7.948367410788851039e-07 8.080996080215745618e-07 7.948367410788631869e-07 7.967139843501124309e-07 7.725620297911270048e-07 7.635289151830051112e-07 7.299026522971706862e-07 7.113197274465591135e-07 6.703680084555889134e-07 6.442738028277240494e-07 5.986006632664023932e-07 5.674262451233135747e-07 5.197702574945678016e-07 4.860303131708945508e-07 4.389589328752334781e-07 4.049725972762118358e-07 3.606389964330377489e-07 3.283206914411467594e-07 2.883121972023307546e-07 2.590531165290351870e-07 2.243387356391890610e-07 1.989792342627847718e-07 1.699445806474181876e-07 1.488215228804000837e-07 1.253666999548492633e-07 1.084105613817496226e-07 9.008159932704254449e-08 7.693614850129926007e-08 6.306258497662168256e-08 5.320375621235851794e-08 4.302156382142677336e-08 3.585920230096343412e-08 2.860677524633742092e-08 2.356080757749575393e-08 1.854379580267838923e-08 1.509318838350905804e-08 1.172013361161517053e-08 9.427750326261647653e-09 7.222177224900267576e-09 5.741139717882219400e-09 4.337153740171423848e-09 3.404895696222113913e-09 2.533021570578819396e-09 1.958525435836338630e-09 1.427196233402647518e-09 1.075536444937541013e-09 7.519395528003266495e-10 5.287311811208118184e-10 3.210764030248534839e-10 1.580605908804384419e-10 0.000000000000000000e+00
0.000000000000000000e+00 1.591752778316340695e-10 3.239401515056712359e-10 5.352160405879533388e-10 7.642158149710172906e-10 1.098564924600404656e-09 1.465530558704413701e-09 2.023007681186624536e-09 2.632143512250714703e-09 3.560485043899073609e-09 4.564074230857698161e-09 6.080753924883611269e-09 7.699173034358454406e-09 1.011653923564870099e-08 1.265966961629395700e-08 1.641123422405468921e-08 2.029859454033307861e-08 2.596248449475774459e-08 3.173738447731611361e-08 4.005060195925321334e-08 4.838153518431013753e-08 6.023646103358038519e-08 7.189737549560236122e-08 8.831063589964867707e-08 1.041314476918345031e-07 1.261758065317707407e-07 1.469564672582157266e-07 1.756497711213951517e-07 2.020361187243683635e-07 2.381881265279021891e-07 2.705158531467707535e-07 3.145438574515917229e-07 3.526674732855797382e-07 4.044036156227911181e-07 4.475383065973006802e-07 5.060627330297044206e-07 5.526753868403686919e-07 6.162162069086763489e-07 6.640039437522277519e-07 7.299435532435645435e-07 7.759307313203677049e-07 8.409458823721990492e-07 8.817126090327732530e-07 9.420527822030141851e-07 9.740814664122446046e-07 1.025960326561012236e-06 1.046057278117678774e-06 1.086102327353187264e-06 1.091826869327756250e-06 1.117511533482653887e-06 1.107533737963588144e-06 1.117511533482621911e-06 1.091826869327685735e-06 1.086102327353040727e-06 1.046057278117427205e-06 1.025960326560527310e-06 9.740814664114335705e-07 9.420527822014805260e-07 8.817126090302373423e-07 8.409458823674747229e-07 7.759307313126345058e-07 7.299435532293646715e-07 6.640039437292169372e-07 6.162162068670296447e-07 5.526753867735553683e-07 5.060627329105100502e-07 4.475383064080038513e-07 4.044036152899006582e-07 3.526674727622565254e-07 3.145438565443733790e-07 2.705158517350934676e-07 2.381881241153359649e-07 2.020361150087492055e-07 1.756497648611090785e-07 1.469564577160493333e-07 1.261757906811814447e-07 1.041314237823264927e-07 8.831059674171753528e-08 7.189731704515111474e-08 6.023636664886194120e-08 4.838139577814346493e-08 4.005038000001091878e-08 3.173706011260987465e-08 2.596197526534484625e-08 2.029785829896156772e-08 1.641009450385652584e-08 1.265803951010925810e-08 1.011405095350190813e-08 7.695652645118776610e-09 6.075455027969889929e-09 4.556659248596719967e-09 3.549479315281779053e-09 2.616912297452067118e-09 2.000715267784880129e-09 1.435022231624809247e-09 1.054534641896161284e-09 7.046346064505452823e-10 4.504258096500084707e-10 2.105051388600006608e-10 0.000000000000000000e+00
0.000000000000000000e+00 2.086873928547753567e-10 4.474899584297291806e-10 7.021884356178696820e-10 1.055347721978587547e-09 1.443036375192340063e-09 2.023007681186624536e-09 2.661347134195988172e-09 3.631938623381918243e-09 4.691626441354225484e-09 6.295567733162277180e-09 8.026112629080852660e-09 1.061737443505543156e-08 1.337586204181062738e-08 1.745530990908217941e-08 2.173578440600103750e-08 2.798627986594542233e-08 3.444481266227667954e-08 4.375879495924799334e-08 5.322640153281795759e-08 6.671571625265758211e-08 8.018858789804349641e-08 9.916368672723031409e-08 1.177586633218332894e-07 1.436634682387866721e-07 1.685275098718346321e-07 2.028185999005482100e-07 2.349854556648343262e-07 2.789509965613164584e-07 3.191471173855053605e-07 3.736725710259757932e-07 4.220873540087848169e-07 4.873905683014696878e-07 5.434414919929434879e-07 6.188165746042584731e-07 6.809541711320141172e-07 7.645771219758172859e-07 8.301831528699032458e-07 9.190371276363946039e-07 9.844667120799846969e-07 1.074436177235061258e-06 1.135237530640931547e-06 1.221396295939838402e-06 1.272710371048784375e-06 1.349790926205775103e-06 1.386892738583941052e-06 1.449881061902348322e-06 1.468784599504982575e-06 1.513547170545436492e-06 1.511568596293243512e-06 1.535398883755050909e-06 1.511568596293203066e-06 1.513547170545334848e-06 1.468784599504798557e-06 1.449881061901986639e-06 1.386892738583330553e-06 1.349790926204611703e-06 1.272710371046850387e-06 1.221396295936211407e-06 1.135237530634962082e-06 1.074436177224028231e-06 9.844667120620076932e-07 9.190371276036446044e-07 8.301831528170750714e-07 7.645771218809521369e-07 6.809541709805234393e-07 6.188165743361015004e-07 5.434414915690390731e-07 4.873905675617730733e-07 4.220873528513253588e-07 3.736725690348759846e-07 3.191471143016596228e-07 2.789509913313466245e-07 2.349854476476921238e-07 2.028185864956840694e-07 1.685274895353459567e-07 1.436634347136069874e-07 1.177586129892530857e-07 9.916360491625351857e-08 8.018846635658342665e-08 6.671552146216171276e-08 5.322611519124001830e-08 4.375834245677774716e-08 3.444415453646697716e-08 2.798525433350080037e-08 2.173430878585243925e-08 1.745304251026065222e-08 1.337263463069064671e-08 1.061248422676143835e-08 8.019227425659996485e-09 6.285280132451147906e-09 4.677300408914676104e-09 3.610830512550010914e-09 2.632277461554125329e-09 1.980771127378447756e-09 1.385517356518057259e-09 9.729377122548694172e-10 5.912237740244995088e-10 2.907193797403381146e-10 0.000000000000000000e+00
0.000000000000000000e+00 2.850615409899738214e-10 5.808185265986142268e-10 9.589638112446865643e-10 1.371171015756765213e-09 1.970042538584321012e-09 2.632143512250714703e-09 3.631938623381918243e-09 4.733220624003371140e-09 6.400577361392232304e-09 8.218622580992973884e-09 1.094701018576767957e-08 1.388492494404959023e-08 1.824100050018344171e-08 2.286772752807836880e-08 2.964030096202951083e-08 3.672926749049402893e-08 4.697373203359400983e-08 5.753130368962084868e-08 7.259796582217056296e-08 8.786918314872979355e-08 1.093996705545820846e-07 1.308355492335040603e-07 1.607087408080898099e-07 1.898785076768169524e-07 2.300880136221788229e-07 2.685227855692490905e-07 3.209737891973754337e-07 3.699369272588420578e-07 4.361625038009202980e-07 4.963568017627034274e-07 5.771725693824718785e-07 6.484144240178306008e-07 7.435532643286075362e-07 8.244655205479363739e-07 9.322562388582555215e-07 1.020048649650811361e-06 1.137216800073436116e-06 1.227628768162840674e-06 1.349296870600922886e-06 1.436764857622564398e-06 1.556707378677716923e-06 1.634786141615241343e-06 1.745951430482189691e-06 1.807967282846735847e-06 1.903220804940345826e-06 1.943076791833106308e-06 2.016061134382037587e-06 2.029064255399102247e-06 2.075028951519963588e-06 2.058585179393823516e-06 2.075028951519905990e-06 2.029064255398975615e-06 2.016061134381775430e-06 1.943076791832656534e-06 1.903220804939479099e-06 1.807967282845285726e-06 1.745951430479451869e-06 1.634786141610711199e-06 1.556707378669288522e-06 1.436764857608756702e-06 1.349296870575603377e-06 1.227628768121775035e-06 1.137216799999209772e-06 1.020048649531625355e-06 9.322562386458989618e-07 8.244655202103782860e-07 7.435532637357235425e-07 6.484144230849114773e-07 5.771725677671232969e-07 4.963567992467235594e-07 4.361624995060636677e-07 3.699369206377444337e-07 3.209737780542117379e-07 2.685227685671161469e-07 2.300879854100597279e-07 1.898784650761447620e-07 1.607086711104129526e-07 1.308354450842622482e-07 1.093995025418669944e-07 8.786893471699147586e-08 7.259757064608662400e-08 5.753072552512977775e-08 4.697282516488404260e-08 3.672795478227240299e-08 2.963827056549608378e-08 2.286481993834875537e-08 1.823656570289671237e-08 1.387864265427039682e-08 1.093756103522688176e-08 8.205382517948117803e-09 6.380939115308516426e-09 4.706005419056685539e-09 3.592131304108153720e-09 2.577587957749903297e-09 1.891351272122070815e-09 1.264530626858335246e-09 8.072799760233292483e-10 3.775820731937087982e-10 0.000000000000000000e+00
0.000000000000000000e+00 3.669187727820487594e-10 7.861502737660135175e-10 1.235239645101946844e-09 1.855402608693302857e-09 2.540833141467394968e-09 3.560485043899073609e-09 4.691626441354225484e-09 6.400577361392232304e-09 8.282310705927383462e-09 1.111107431175807617e-08 1.419067081952009142e-08 1.876881506981673512e-08 2.368882604277268761e-08 3.090991478247736604e-08 3.856303753498944509e-08 4.964943164208406637e-08 6.122667719972981562e-08 7.778185769730642588e-08 9.479993982797309685e-08 1.188299321611610322e-07 1.431186079903557160e-07 1.769989474675037700e-07 2.106257452352870892e-07 2.569883749399023326e-07 3.020990022406733126e-07 3.636171303597803558e-07 4.221772654484706110e-07 5.012379102783269226e-07 5.746777675029323847e-07 6.729526269060343481e-07 7.617396176914197375e-07 8.796937182744793309e-07 9.828878160325620648e-07 1.119297435166781777e-06 1.234172185924096406e-06 1.385750585755723784e-06 1.507580866644353443e-06 1.668821967057007831e-06 1.790937490237929565e-06 1.954273905853407049e-06 2.068447620449640153e-06 2.224775365364038418e-06 2.321957545922187225e-06 2.461508674191356156e-06 2.532839536624709641e-06 2.646300036549406425e-06 2.684254841535593600e-06 2.763950725770224006e-06 2.763415604221286874e-06 2.804349930095613978e-06 2.763415604221216147e-06 2.763950725770046129e-06 2.684254841535270880e-06 2.646300036548772845e-06 2.532839536623639415e-06 2.461508674189320735e-06 2.321957545918799094e-06 2.224775365357693717e-06 2.068447620439189884e-06 1.954273905834117567e-06 1.790937490206474150e-06 1.668821966999780167e-06 1.507580866551958242e-06 1.385750585590023175e-06 1.234172185659245721e-06 1.119297434698556151e-06 9.828878152916919919e-07 8.796937169832741646e-07 7.617396156690177205e-07 6.729526234311536798e-07 5.746777621156243279e-07 5.012379011523028929e-07 4.221772514446286835e-07 3.636171069707664682e-07 3.020989667197492466e-07 2.569883164446698571e-07 2.106256573185196685e-07 1.769988047113034739e-07 1.431183956677725605e-07 1.188295922065976108e-07 9.479943951484130783e-08 7.778106778109462687e-08 6.122552695482153889e-08 4.964764080789897954e-08 3.856045753455135514e-08 3.090595363954566944e-08 2.368318050865786523e-08 1.876026737133589199e-08 1.417861999588071540e-08 1.109308105544599900e-08 8.257219543548314247e-09 6.363631524224066893e-09 4.640672513876896762e-09 3.486494900247584601e-09 2.439921427195616547e-09 1.710896722130583605e-09 1.040363137014326157e-09 5.109534537903469579e-10 0.000000000000000000e+00
