x,y,phi,Bx,By
9.000000000000000000e+00,9.000000000000000000e+00,5.135586529565665335e-04,6.911704688022964733e-05,-6.911704688022956601e-05
9.000000000000000000e+00,1.000000000000000000e+01,5.865199654208224679e-04,7.850825357083536429e-05,-7.291058253760173899e-05
9.000000000000000000e+00,1.100000000000000000e+01,6.593798180317700115e-04,8.903521789884843692e-05,-7.754725687661998598e-05
9.000000000000000000e+00,1.200000000000000000e+01,7.416144791740624399e-04,9.964134700648401635e-05,-8.202942224095840801e-05
9.000000000000000000e+00,1.300000000000000000e+01,8.234386625136868275e-04,1.116082375077883044e-04,-8.733548289982512444e-05
9.000000000000000000e+00,1.400000000000000000e+01,9.162854449737126887e-04,1.236289116544523172e-04,-9.240178798983352502e-05
9.000000000000000000e+00,1.500000000000000000e+01,1.008242238493353878e-03,1.372294039641763427e-04,-9.825898447648860482e-05
9.000000000000000000e+00,1.600000000000000000e+01,1.112803413926689898e-03,1.508353020880556761e-04,-1.037728486448920122e-04
9.000000000000000000e+00,1.700000000000000000e+01,1.215787935783137902e-03,1.662295106836416932e-04,-1.100270912214383438e-04
9.000000000000000000e+00,1.800000000000000000e+01,1.332857596369566586e-03,1.815522127223013343e-04,-1.158156147760498527e-04
9.000000000000000000e+00,1.900000000000000000e+01,1.447419165335237607e-03,1.988552765171339035e-04,-1.222732629927430342e-04
9.000000000000000000e+00,2.000000000000000000e+01,1.577404122355052654e-03,2.159754230327532278e-04,-1.281244744244904379e-04
9.000000000000000000e+00,2.100000000000000000e+01,1.703668114184218483e-03,2.352445599136497459e-04,-1.345505707679619644e-04
9.000000000000000000e+00,2.200000000000000000e+01,1.846505263890976583e-03,2.541787505053044738e-04,-1.402130061347420546e-04
9.000000000000000000e+00,2.300000000000000000e+01,1.984094126453702592e-03,2.753993630043219789e-04,-1.463323392375471188e-04
9.000000000000000000e+00,2.400000000000000000e+01,2.139169942366070821e-03,2.960865196919488553e-04,-1.515178332502076491e-04
9.000000000000000000e+00,2.500000000000000000e+01,2.287129792954117891e-03,3.191582579495193250e-04,-1.570196957917111349e-04
9.000000000000000000e+00,2.600000000000000000e+01,2.453209333949493091e-03,3.414465170422900826e-04,-1.614101962999936902e-04
9.000000000000000000e+00,2.700000000000000000e+01,2.609950185554105271e-03,3.661705516692550632e-04,-1.659575740758354769e-04
9.000000000000000000e+00,2.800000000000000000e+01,2.785124482101164044e-03,3.898060913665574688e-04,-1.692165973507964594e-04
9.000000000000000000e+00,2.900000000000000000e+01,2.948383380255698190e-03,4.158751797668637333e-04,-1.724602533185006555e-04
9.000000000000000000e+00,3.000000000000000000e+01,3.130044988738165355e-03,4.404946929962726045e-04,-1.742492451148728617e-04
9.000000000000000000e+00,3.100000000000000000e+01,3.296881870485443913e-03,4.674878795952221167e-04,-1.758467197519014268e-04
9.000000000000000000e+00,3.200000000000000000e+01,3.481738428241968209e-03,4.926165935009863949e-04,-1.758460596393389419e-04
9.000000000000000000e+00,3.300000000000000000e+01,3.648573989764121797e-03,5.200004885727021065e-04,-1.754849924027633221e-04
9.000000000000000000e+00,3.400000000000000000e+01,3.832708413047494853e-03,5.450576274238496874e-04,-1.734186881554530303e-04
9.000000000000000000e+00,3.500000000000000000e+01,3.995411366075027858e-03,5.721960697979160040e-04,-1.708431065077784580e-04
9.000000000000000000e+00,3.600000000000000000e+01,4.174394626063051769e-03,5.965093654663944020e-04,-1.665054272035294478e-04
9.000000000000000000e+00,3.700000000000000000e+01,4.328422220482086753e-03,6.226828051512126819e-04,-1.615428321269114093e-04
9.000000000000000000e+00,3.800000000000000000e+01,4.497480290316874588e-03,6.455130048451844862e-04,-1.548243334060276331e-04
9.000000000000000000e+00,3.900000000000000000e+01,4.638070887294142020e-03,6.699480892265971023e-04,-1.474106721572961305e-04
9.000000000000000000e+00,4.000000000000000000e+01,4.792301634631466849e-03,6.905233698864831661e-04,-1.383204385746652360e-04
9.000000000000000000e+00,4.100000000000000000e+01,4.914711764443472491e-03,7.124319962811829013e-04,-1.285195808827283188e-04
9.000000000000000000e+00,4.200000000000000000e+01,5.049340796396923486e-03,7.299908302044449265e-04,-1.172002443495358606e-04
9.000000000000000000e+00,4.300000000000000000e+01,5.149112253142544213e-03,7.486164529040598668e-04,-1.052145639788455711e-04
9.000000000000000000e+00,4.400000000000000000e+01,5.259769924354614629e-03,7.624559511459263333e-04,-9.194693663733223207e-05
9.000000000000000000e+00,4.500000000000000000e+01,5.333006126417208677e-03,7.771234306723018639e-04,-7.811619905374400999e-05
9.000000000000000000e+00,4.600000000000000000e+01,5.416002322462102649e-03,7.866487980439321875e-04,-6.331128884675719937e-05
9.000000000000000000e+00,4.700000000000000000e+01,5.459628704110723076e-03,7.968128722907852172e-04,-4.809829896553407744e-05
9.000000000000000000e+00,4.800000000000000000e+01,5.512198920393170803e-03,8.015826803564763542e-04,-3.227601972960328705e-05
9.000000000000000000e+00,4.900000000000000000e+01,5.524180743569929650e-03,8.068695615972482950e-04,-1.623926670740218070e-05
9.000000000000000000e+00,5.000000000000000000e+01,5.544677453807975165e-03,8.066313969073550007e-04,4.903701725060549688e-09
9.000000000000000000e+00,5.100000000000000000e+01,5.524170936166479529e-03,8.068683136595550080e-04,1.624935658016152945e-05
9.000000000000000000e+00,5.200000000000000000e+01,5.512178740647652106e-03,8.015801636241061054e-04,3.228655072231439993e-05
9.000000000000000000e+00,5.300000000000000000e+01,5.459597834721850729e-03,7.968089434587368944e-04,4.810986817146024191e-05
9.000000000000000000e+00,5.400000000000000000e+01,5.415959004304731622e-03,7.866433922591176131e-04,6.332407158632933145e-05
9.000000000000000000e+00,5.500000000000000000e+01,5.332949691549192066e-03,7.771162449721497750e-04,7.813089123216406320e-05
9.000000000000000000e+00,5.600000000000000000e+01,5.259697221840403496e-03,7.624468696864100843e-04,9.196374787873943385e-05
9.000000000000000000e+00,5.700000000000000000e+01,5.149022195791713198e-03,7.486049791525085755e-04,1.052343627387058826e-04
9.000000000000000000e+00,5.800000000000000000e+01,5.049228496362991730e-03,7.299767851741494583e-04,1.172232940895531240e-04
9.000000000000000000e+00,5.900000000000000000e+01,4.914575607612606950e-03,7.124146359603006698e-04,1.285470082620487203e-04
9.000000000000000000e+00,6.000000000000000000e+01,4.792134479838894290e-03,6.905024341012514291e-04,1.383525831965505201e-04
9.000000000000000000e+00,6.100000000000000000e+01,4.637870441219505910e-03,6.699225088758241700e-04,1.474490214213915878e-04
9.000000000000000000e+00,6.200000000000000000e+01,4.497236436996111114e-03,6.454824136146231940e-04,1.548693288806078303e-04
9.000000000000000000e+00,6.300000000000000000e+01,4.328131783458290249e-03,6.226457025208316683e-04,1.615964464563744360e-04
9.000000000000000000e+00,6.400000000000000000e+01,4.174043544083362242e-03,5.964652458444767366e-04,1.665682338102218024e-04
9.000000000000000000e+00,6.500000000000000000e+01,3.994995315837846644e-03,5.721428598276601194e-04,1.709177148600338290e-04
9.000000000000000000e+00,6.600000000000000000e+01,3.832208114363294584e-03,5.449946394254002492e-04,1.735058377091863203e-04
9.000000000000000000e+00,6.700000000000000000e+01,3.647983640419474004e-03,5.199248921180011675e-04,1.755881130471356310e-04
9.000000000000000000e+00,6.800000000000000000e+01,3.481031888269023322e-03,4.925274647041690077e-04,1.759660950749822317e-04
9.000000000000000000e+00,6.900000000000000000e+01,3.296051450269509540e-03,4.673813948665801916e-04,1.759881403758704020e-04
9.000000000000000000e+00,7.000000000000000000e+01,3.129055607517282518e-03,4.403696251564610201e-04,1.744132401596014056e-04
9.000000000000000000e+00,7.100000000000000000e+01,2.947224969950306729e-03,4.157264139032859369e-04,1.726525938260743860e-04
9.000000000000000000e+00,7.200000000000000000e+01,2.783750419865133746e-03,3.896320154294023296e-04,1.694387605268481492e-04
9.000000000000000000e+00,7.300000000000000000e+01,2.608347448896610431e-03,3.659643880610714307e-04,1.662169338490855804e-04
9.000000000000000000e+00,7.400000000000000000e+01,2.451316552166962585e-03,3.412061716432370981e-04,1.617085582321024610e-04
9.000000000000000000e+00,7.500000000000000000e+01,2.284930332432405509e-03,3.188748342961211443e-04,1.573663808435397937e-04
9.000000000000000000e+00,7.600000000000000000e+01,2.136583790479882998e-03,2.957573283605685610e-04,1.519150087826678149e-04
9.000000000000000000e+00,7.700000000000000000e+01,1.981100314867069879e-03,2.750128361924310955e-04,1.467916559384811141e-04
9.000000000000000000e+00,7.800000000000000000e+01,1.843000478602920770e-03,2.537314749689982551e-04,1.407370127029398737e-04
9.000000000000000000e+00,7.900000000000000000e+01,1.699626289461190131e-03,2.347216373028550383e-04,1.351536613292930299e-04
9.000000000000000000e+00,8.000000000000000000e+01,1.572693155944334710e-03,2.153725749625398428e-04,1.288095751687149760e-04
9.000000000000000000e+00,8.100000000000000000e+01,1.442007139123760179e-03,1.981534998983297199e-04,1.230579433956736305e-04
9.000000000000000000e+00,8.200000000000000000e+01,1.326577269152987449e-03,1.807462148060840195e-04,1.167031388764446431e-04
9.000000000000000000e+00,8.300000000000000000e+01,1.208600861370870893e-03,1.652952898899288838e-04,1.110386347507362828e-04
9.000000000000000000e+00,8.400000000000000000e+01,1.104499999651514883e-03,1.497664023388588597e-04,1.049119223729750488e-04
9.000000000000000000e+00,8.500000000000000000e+01,9.987770166249207958e-04,1.359958127572943832e-04,9.955077367960622802e-05
9.000000000000000000e+00,8.600000000000000000e+01,9.053984522923024273e-04,1.222228732564057817e-04,9.384988841833121365e-05
9.000000000000000000e+00,8.700000000000000000e+01,8.110772397882583685e-04,1.099926058040585019e-04,8.896943025777124614e-05
9.000000000000000000e+00,8.800000000000000000e+01,7.274595917767599351e-04,9.780696059678780111e-05,8.385264226295574639e-05
9.000000000000000000e+00,8.900000000000000000e+01,6.433719552623468757e-04,8.693658238947884207e-05,7.959387083145906235e-05
9.000000000000000000e+00,9.000000000000000000e+01,5.682718501138418104e-04,7.613475030985406922e-05,7.518347218530701008e-05
9.000000000000000000e+00,9.100000000000000000e+01,4.930050108917328556e-04,6.641355716369346700e-05,7.165499678969889296e-05
9.000000000000000000e+00,9.200000000000000000e+01,4.249618565344440244e-04,5.676683643626389783e-05,6.804182445206780820e-05
9.000000000000000000e+00,9.300000000000000000e+01,3.569213619875972392e-04,4.796222335222300056e-05,6.532443274874741323e-05
9.000000000000000000e+00,9.400000000000000000e+01,2.943129910369491980e-04,3.922448045568018037e-05,6.257269002684686927e-05
9.000000000000000000e+00,9.500000000000000000e+01,2.317759819339035006e-04,3.108859242602465735e-05,6.072385771482030517e-05
9.000000000000000000e+00,9.600000000000000000e+01,1.728652756073085876e-04,2.300236778536930606e-05,5.887562219932039424e-05
9.000000000000000000e+00,9.700000000000000000e+01,1.140247375352627121e-04,1.527724601566414221e-05,5.793342917503873784e-05
9.000000000000000000e+00,9.800000000000000000e+01,5.699841725723111196e-05,7.578447625191864407e-06,5.701236876763135606e-05
9.000000000000000000e+00,9.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+00,5.840080355381975302e-05,7.196416010769917044e-06,-5.842910959242159650e-05
1.000000000000000000e+01,2.000000000000000000e+00,1.168582191848431930e-04,1.451202323631802714e-05,-5.942717743466792961e-05
1.000000000000000000e+01,3.000000000000000000e+00,1.772551584231556122e-04,2.186233008203828287e-05,-6.047530137395673469e-05
1.000000000000000000e+01,4.000000000000000000e+00,2.378088219327566624e-04,2.957060651801891719e-05,-6.249445889214122051e-05
1.000000000000000000e+01,5.000000000000000000e+00,3.022440762074380532e-04,3.734581857020900049e-05,-6.454372394069636618e-05
1.000000000000000000e+01,6.000000000000000000e+00,3.668962698141493947e-04,4.571880861593301325e-05,-6.756542989406043461e-05
1.000000000000000000e+01,7.000000000000000000e+00,4.373749359955589225e-04,5.418585809955760732e-05,-7.058308598124600638e-05
1.000000000000000000e+01,8.000000000000000000e+00,5.080624417766414075e-04,6.349168981639388568e-05,-7.457251471263182693e-05
1.000000000000000000e+01,9.000000000000000000e+00,5.865199654208225763e-04,7.291058253760184741e-05,-7.850825357083531008e-05
1.000000000000000000e+01,1.000000000000000000e+01,6.650789489183120276e-04,8.340986083501270238e-05,-8.340986083501259396e-05
1.000000000000000000e+01,1.100000000000000000e+01,7.533396870908477642e-04,9.402954914982926491e-05,-8.819105808178427869e-05
1.000000000000000000e+01,1.200000000000000000e+01,8.414610650818805850e-04,1.059702013172470424e-04,-9.392306930053383272e-05
1.000000000000000000e+01,1.300000000000000000e+01,9.411858256919154297e-04,1.180227807800250141e-04,-9.944914300823832435e-05
1.000000000000000000e+01,1.400000000000000000e+01,1.040359351098357234e-03,1.316330067926390203e-04,-1.058974296769395152e-04
1.000000000000000000e+01,1.500000000000000000e+01,1.152980685045794460e-03,1.453259346474618241e-04,-1.120338458524162018e-04
1.000000000000000000e+01,1.600000000000000000e+01,1.264427042803189637e-03,1.608050274902577672e-04,-1.190458021682577316e-04
1.000000000000000000e+01,1.700000000000000000e+01,1.391072289382309923e-03,1.763111941287634791e-04,-1.256184060495286114e-04
1.000000000000000000e+01,1.800000000000000000e+01,1.515663854902246860e-03,1.938181544571415281e-04,-1.329975877180057057e-04
1.000000000000000000e+01,1.900000000000000000e+01,1.657067464818321335e-03,2.112638228587163320e-04,-1.397880865404416530e-04
1.000000000000000000e+01,2.000000000000000000e+01,1.795240027983130166e-03,2.309039070268753416e-04,-1.472905140387605668e-04
1.000000000000000000e+01,2.100000000000000000e+01,1.951648492895842468e-03,2.503547786317526563e-04,-1.540340649925835224e-04
1.000000000000000000e+01,2.200000000000000000e+01,2.103308157968297211e-03,2.721643963785423800e-04,-1.613672028338520789e-04
1.000000000000000000e+01,2.300000000000000000e+01,2.274382898563546626e-03,2.936103693291513845e-04,-1.677531433759414138e-04
1.000000000000000000e+01,2.400000000000000000e+01,2.438814444720180039e-03,3.175410879645631113e-04,-1.745786143041564743e-04
1.000000000000000000e+01,2.500000000000000000e+01,2.623540127171859575e-03,3.408806411859285727e-04,-1.802553754834924308e-04
1.000000000000000000e+01,2.600000000000000000e+01,2.799325195687164900e-03,3.667834464546975131e-04,-1.861964144358524073e-04
1.000000000000000000e+01,2.700000000000000000e+01,2.995932956043564389e-03,3.918089923574492525e-04,-1.907815384884095720e-04
1.000000000000000000e+01,2.800000000000000000e+01,3.180888272663984044e-03,4.194203742451481018e-04,-1.954359904853333885e-04
1.000000000000000000e+01,2.900000000000000000e+01,3.386804937014231166e-03,4.458063348897558804e-04,-1.985318862190242183e-04
1.000000000000000000e+01,3.000000000000000000e+01,3.577952045102032481e-03,4.747381576569011455e-04,-2.014911618990334989e-04
1.000000000000000000e+01,3.100000000000000000e+01,3.789787260812298164e-03,5.020338686580667377e-04,-2.027067373790538470e-04
1.000000000000000000e+01,3.200000000000000000e+01,3.983365519860140175e-03,5.317692686672805587e-04,-2.035805311207659375e-04
1.000000000000000000e+01,3.300000000000000000e+01,4.196948323053830039e-03,5.593990086138356937e-04,-2.025581278695624127e-04
1.000000000000000000e+01,3.400000000000000000e+01,4.388481775599265000e-03,5.892966353892544525e-04,-2.010038803052132186e-04
1.000000000000000000e+01,3.500000000000000000e+01,4.598956083664256476e-03,6.165690012968827113e-04,-1.974500243573373837e-04
1.000000000000000000e+01,3.600000000000000000e+01,4.783381824313939767e-03,6.458776573875012021e-04,-1.932051306613269230e-04
1.000000000000000000e+01,3.700000000000000000e+01,4.985366344986910322e-03,6.720060415393541535e-04,-1.869226036384395370e-04
1.000000000000000000e+01,3.800000000000000000e+01,5.157227031590818841e-03,6.998910788126012049e-04,-1.798363584625756531e-04
1.000000000000000000e+01,3.900000000000000000e+01,5.345039061912061629e-03,7.240260640942672299e-04,-1.707541408448951664e-04
1.000000000000000000e+01,4.000000000000000000e+01,5.498735313280609174e-03,7.496077059982050005e-04,-1.608155707870486187e-04
1.000000000000000000e+01,4.100000000000000000e+01,5.666670203486158866e-03,7.708807787858975788e-04,-1.490125504623376201e-04
1.000000000000000000e+01,4.200000000000000000e+01,5.796760414205284415e-03,7.932829108714782584e-04,-1.363698673895897412e-04
1.000000000000000000e+01,4.300000000000000000e+01,5.939409938265338348e-03,8.108591112478483187e-04,-1.220880979349980161e-04
1.000000000000000000e+01,4.400000000000000000e+01,6.040936610075280447e-03,8.292652092440414013e-04,-1.070557590179361737e-04
1.000000000000000000e+01,4.500000000000000000e+01,6.153521456301210696e-03,8.424004672954875546e-04,-9.069970881444601452e-05
1.000000000000000000e+01,4.600000000000000000e+01,6.222336027704172476e-03,8.561115544674009238e-04,-7.375015055294687621e-05
1.000000000000000000e+01,4.700000000000000000e+01,6.301021757407104448e-03,8.642088982001531333e-04,-5.586988479916021183e-05
1.000000000000000000e+01,4.800000000000000000e+01,6.334075797302492900e-03,8.726971790257729081e-04,-3.760888740681703896e-05
1.000000000000000000e+01,4.900000000000000000e+01,6.376239532220738526e-03,8.753551898927507992e-04,-1.886733367630413771e-05
1.000000000000000000e+01,5.000000000000000000e+01,6.371810464655101175e-03,8.783067151881397520e-04,5.589957118717903128e-09
1.000000000000000000e+01,5.100000000000000000e+01,6.376228352306501090e-03,8.753539063813499041e-04,1.887860258992842682e-05
1.000000000000000000e+01,5.200000000000000000e+01,6.334053259475244321e-03,8.726945387752668357e-04,3.762089117470383826e-05
1.000000000000000000e+01,5.300000000000000000e+01,6.300986569957093414e-03,8.642048565881835578e-04,5.588281087109264744e-05
1.000000000000000000e+01,5.400000000000000000e+01,6.222287637733059026e-03,8.561058833948991323e-04,7.376471800872152346e-05
1.000000000000000000e+01,5.500000000000000000e+01,6.153457133939650367e-03,8.423930726151954151e-04,9.071613401814707447e-05
1.000000000000000000e+01,5.600000000000000000e+01,6.040855369696764877e-03,8.292556821086231530e-04,1.070749128212226606e-04
1.000000000000000000e+01,5.700000000000000000e+01,5.939307308297205046e-03,8.108472978553288996e-04,1.221102467493960161e-04
1.000000000000000000e+01,5.800000000000000000e+01,5.796634876197972845e-03,7.932681763889422658e-04,1.363961231125561738e-04
1.000000000000000000e+01,5.900000000000000000e+01,5.666515062072092698e-03,7.708628937511002345e-04,1.490432534174946332e-04
1.000000000000000000e+01,6.000000000000000000e+01,5.498548369362983579e-03,7.495857417908055251e-04,1.608521794666866941e-04
1.000000000000000000e+01,6.100000000000000000e+01,5.344810703138719310e-03,7.239996927424687673e-04,1.707970970475187686e-04
1.000000000000000000e+01,6.200000000000000000e+01,5.156954175267946042e-03,6.998589829847329247e-04,1.798875948045616097e-04
1.000000000000000000e+01,6.300000000000000000e+01,4.985035513529596091e-03,6.719677637853638252e-04,1.869826954524070675e-04
1.000000000000000000e+01,6.400000000000000000e+01,4.782988784363131907e-03,6.458313636573008096e-04,1.932766400028016612e-04
1.000000000000000000e+01,6.500000000000000000e+01,4.598482233523992768e-03,6.165140640169075245e-04,1.975336971699014066e-04
1.000000000000000000e+01,6.600000000000000000e+01,4.387921390023329093e-03,5.892305353029233476e-04,2.011030969385984267e-04
1.000000000000000000e+01,6.700000000000000000e+01,4.196276039646795915e-03,5.593208959135918812e-04,2.026738470628031488e-04
1.000000000000000000e+01,6.800000000000000000e+01,3.982573695897722796e-03,5.316757210948714306e-04,2.037171793433489430e-04
1.000000000000000000e+01,6.900000000000000000e+01,3.788841680960098029e-03,5.019237486612662669e-04,2.028655329083029792e-04
1.000000000000000000e+01,7.000000000000000000e+01,3.576842630081116838e-03,4.746068626993995773e-04,2.016778488109804198e-04
1.000000000000000000e+01,7.100000000000000000e+01,3.385485983338137189e-03,4.456523588173037179e-04,1.987479921724529062e-04
1.000000000000000000e+01,7.200000000000000000e+01,3.179346645736211025e-03,4.192375861518612447e-04,1.956888956823809797e-04
1.000000000000000000e+01,7.300000000000000000e+01,2.994108191973375230e-03,3.915954195257084509e-04,1.910731302117785798e-04
1.000000000000000000e+01,7.400000000000000000e+01,2.797200385312653866e-03,3.665309985456711734e-04,1.865360758632138814e-04
1.000000000000000000e+01,7.500000000000000000e+01,2.621036040246947467e-03,3.405867625698639524e-04,1.806453998210283927e-04
1.000000000000000000e+01,7.600000000000000000e+01,2.435909585670597080e-03,3.171952023847545050e-04,1.750308011751158972e-04
1.000000000000000000e+01,7.700000000000000000e+01,2.270974437896715672e-03,2.932092030857079770e-04,1.682702278299435909e-04
1.000000000000000000e+01,7.800000000000000000e+01,2.099369130010709898e-03,2.716942534152758017e-04,1.619638552217381481e-04
1.000000000000000000e+01,7.900000000000000000e+01,1.947046727453239376e-03,2.498115141605668351e-04,1.547134787259881123e-04
1.000000000000000000e+01,8.000000000000000000e+01,1.789942172558733674e-03,2.302699534602813906e-04,1.480707141652562670e-04
1.000000000000000000e+01,8.100000000000000000e+01,1.650905299122726842e-03,2.105339964099544898e-04,1.406727098469949836e-04
1.000000000000000000e+01,8.200000000000000000e+01,1.508596752864743706e-03,1.929701388542474265e-04,1.340085098882719261e-04
1.000000000000000000e+01,8.300000000000000000e+01,1.382888279346182990e-03,1.753385895671267071e-04,1.267596451103754351e-04
1.000000000000000000e+01,8.400000000000000000e+01,1.255077462643992836e-03,1.596797634451842685e-04,1.203435668020551297e-04
1.000000000000000000e+01,8.500000000000000000e+01,1.142201145742072731e-03,1.440402187200175849e-04,1.134924065047858638e-04
1.000000000000000000e+01,8.600000000000000000e+01,1.028092649634421108e-03,1.301518838349883318e-04,1.075477623707194429e-04
1.000000000000000000e+01,8.700000000000000000e+01,9.271056210006338449e-04,1.163369040832961613e-04,1.012955515047080568e-04
1.000000000000000000e+01,8.800000000000000000e+01,8.255015466250049949e-04,1.040364884921451223e-04,9.600163921642178256e-05
1.000000000000000000e+01,8.900000000000000000e+01,7.351023425677902798e-04,9.183697283048227432e-05,9.050578958225353110e-05
1.000000000000000000e+01,9.000000000000000000e+01,6.444899674604979327e-04,8.090588059438813800e-05,8.600214542687671182e-05
1.000000000000000000e+01,9.100000000000000000e+01,5.630980517140368562e-04,7.008242727334844076e-05,8.138130219750548959e-05
1.000000000000000000e+01,9.200000000000000000e+01,4.817273630654869535e-04,6.027598037733339353e-05,7.777301204767820566e-05
1.000000000000000000e+01,9.300000000000000000e+01,4.075520276186804449e-04,5.056811643260609090e-05,7.411278624832936678e-05
1.000000000000000000e+01,9.400000000000000000e+01,3.335017905688282200e-04,4.162344143823995687e-05,7.147601858966434502e-05
1.000000000000000000e+01,9.500000000000000000e+01,2.645999904393517548e-04,3.275682402768420479e-05,6.883461565171241573e-05
1.000000000000000000e+01,9.600000000000000000e+01,1.958325592654033885e-04,2.439888151171764425e-05,6.722169280337444183e-05
1.000000000000000000e+01,9.700000000000000000e+01,1.301566048326028712e-04,1.609073581122998336e-05,6.563482294669032813e-05
1.000000000000000000e+01,9.800000000000000000e+01,6.456291337202273227e-05,8.036826366652971771e-06,6.507830241630143558e-05
1.000000000000000000e+01,9.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+00,6.556891352598782658e-05,7.638059934931709465e-06,-6.611493143081464941e-05
1.100000000000000000e+01,2.000000000000000000e+00,1.322298628616292988e-04,1.529748659064665410e-05,-6.673510642178089687e-05
1.100000000000000000e+01,3.000000000000000000e+00,1.990391263695496203e-04,2.320908180997677619e-05,-6.844824549284090546e-05
1.100000000000000000e+01,4.000000000000000000e+00,2.691263538473111097e-04,3.118361002127473486e-05,-7.022114937104125616e-05
1.100000000000000000e+01,5.000000000000000000e+00,3.394814251116321326e-04,3.966342364049334820e-05,-7.308914820380678877e-05
1.100000000000000000e+01,6.000000000000000000e+00,4.153046502549246873e-04,4.824413099224390150e-05,-7.598747459182394570e-05
1.100000000000000000e+01,7.000000000000000000e+00,4.914563742952800240e-04,5.758479681423724138e-05,-7.998230051911320998e-05
1.100000000000000000e+01,8.000000000000000000e+00,5.752692512931511072e-04,6.705796464613568084e-05,-8.396172186824510213e-05
1.100000000000000000e+01,9.000000000000000000e+00,6.593798180317702283e-04,7.754725687662004019e-05,-8.903521789884838271e-05
1.100000000000000000e+01,1.000000000000000000e+01,7.533396870908478727e-04,8.819105808178433290e-05,-9.402954914982915649e-05
1.100000000000000000e+01,1.100000000000000000e+01,8.474389163314285413e-04,1.001075973588544344e-04,-1.001075973588543260e-04
1.100000000000000000e+01,1.200000000000000000e+01,9.535548818085565247e-04,1.121871283326496575e-04,-1.060226538711541572e-04
1.100000000000000000e+01,1.300000000000000000e+01,1.059484224073736856e-03,1.257941562698765238e-04,-1.129982883752171023e-04
1.100000000000000000e+01,1.400000000000000000e+01,1.179551458558990729e-03,1.395544000886168173e-04,-1.197049418572703351e-04
1.100000000000000000e+01,1.500000000000000000e+01,1.298894107788277526e-03,1.550912634642498704e-04,-1.274310051741073518e-04
1.100000000000000000e+01,1.600000000000000000e+01,1.434413468907205433e-03,1.707476790967498185e-04,-1.347581081261936672e-04
1.100000000000000000e+01,1.700000000000000000e+01,1.568410324040664860e-03,1.884187978351391929e-04,-1.430402181883221047e-04
1.100000000000000000e+01,1.800000000000000000e+01,1.720493905283849642e-03,2.061453881187848584e-04,-1.507682435060027056e-04
1.100000000000000000e+01,1.900000000000000000e+01,1.869946811052670271e-03,2.261066711674376058e-04,-1.593590155624768478e-04
1.100000000000000000e+01,2.000000000000000000e+01,2.039211936408803338e-03,2.460216035842790420e-04,-1.672154301975267623e-04
1.100000000000000000e+01,2.100000000000000000e+01,2.204377671447723796e-03,2.683645364143258209e-04,-1.758110601196290028e-04
1.100000000000000000e+01,2.200000000000000000e+01,2.390834056648061343e-03,2.905136870479611139e-04,-1.834685968321407828e-04
1.100000000000000000e+01,2.300000000000000000e+01,2.571314865112005361e-03,3.152476531568782457e-04,-1.917090308235678501e-04
1.100000000000000000e+01,2.400000000000000000e+01,2.774252118295197043e-03,3.395868216512236328e-04,-1.987881051069848373e-04
1.100000000000000000e+01,2.500000000000000000e+01,2.968891075325975036e-03,3.666206390418324818e-04,-2.062620542818455367e-04
1.100000000000000000e+01,2.600000000000000000e+01,3.186776226858888117e-03,3.929976352331223614e-04,-2.123385474715143700e-04
1.100000000000000000e+01,2.700000000000000000e+01,3.393568170269003776e-03,4.221217727159915813e-04,-2.185945018662860655e-04
1.100000000000000000e+01,2.800000000000000000e+01,3.623965230591460248e-03,4.502600783668300223e-04,-2.232139398831030873e-04
1.100000000000000000e+01,2.900000000000000000e+01,3.839996050035209951e-03,4.811315266931115268e-04,-2.277780367302536992e-04
1.100000000000000000e+01,3.000000000000000000e+01,4.079521304051967646e-03,5.106177340835087088e-04,-2.304767788831837191e-04
1.100000000000000000e+01,3.100000000000000000e+01,4.300949607801577389e-03,5.427499714235266108e-04,-2.328778307622808401e-04
1.100000000000000000e+01,3.200000000000000000e+01,4.545276965576529327e-03,5.730276038962340591e-04,-2.332111995951078980e-04
1.100000000000000000e+01,3.300000000000000000e+01,4.767372006991793185e-03,6.057884042074339163e-04,-2.330123591247372158e-04
1.100000000000000000e+01,3.400000000000000000e+01,5.011301683826003758e-03,6.361609042224501513e-04,-2.305886808385000479e-04
1.100000000000000000e+01,3.500000000000000000e+01,5.228549368668793280e-03,6.687807472036746970e-04,-2.274241285060252075e-04
1.100000000000000000e+01,3.600000000000000000e+01,5.466149940838054173e-03,6.984262212473752764e-04,-2.219424674460008899e-04
1.100000000000000000e+01,3.700000000000000000e+01,5.672434303560795060e-03,7.300196171852340633e-04,-2.155562535520114120e-04
1.100000000000000000e+01,3.800000000000000000e+01,5.897262447942076997e-03,7.580192047715993836e-04,-2.068443559609407095e-04
